1.28783262,1.18088601
1.0652193,1.00714746
1.05871698,1.12956519
-1.1264341,0.166787744
-1.10157218,-0.364137806
0.235118217,-0.139769949
1.13853795,1.01018519
0.531205654,-0.881990792
0.433085936,-0.764059042
-0.00448926156,-1.30548411
-1.76348589,-0.497430739
1.36485681,0.583404699
0.5669239,1.51391963
1.35736826,0.670915318
1.07173397,0.611990884
1.00106915,0.893815326
1.33091007,0.879773879
-1.7960374,-0.0353883973
-1.27222979,0.400156642
0.847480603,1.17032364
-1.50989129,-0.71231833
-1.24953576,-0.55785973
-1.27717973,-0.59935055
-1.81946743,0.737057673
1.19949867,1.56969386
-1.25543847,-0.233892826
-1.63052058,0.161455865
1.10611305,0.739698224
0.670193192,0.870567001
0.369670156,-0.694645306
-1.26362293,-0.699249285
-0.366687507,-1.3531026
0.244032147,-0.659470793
-1.27679142,-0.485453412
0.0377473612,-0.699251605
-2.19148539,-0.4911995
-0.293277777,-0.589488212
-1.65737397,-0.298337786
0.736638861,0.578037057
1.13709081,1.30119754
-1.44146601,0.031393468
0.592360708,1.22545114
0.651719414,0.492674894
0.594559139,0.825637315
-1.87900722,-0.521899626
0.215225041,-1.28269851
0.499145965,-0.670268634
-1.82954176,-0.339269731
0.792721403,1.33785606
0.954363372,0.980396626
-1.35359846,0.10397634
1.05595062,0.807031927
-1.9431101,-0.118976964
-1.39604137,-0.310095976
1.28977624,1.01753365
-1.59503139,-0.540574609
-1.41994046,-0.381032569
-0.0235569801,-1.10133702
-1.26038568,-0.693273886
0.960215981,-0.811553694
0.551803308,-1.01793176
0.370185085,-1.06885468
0.825529207,0.87700706
-1.87032595,0.287507199
-1.56260769,-0.189196712
-1.26346548,-0.774725237
-0.0633800421,-0.759400611
0.88529828,0.885620519
-0.143324686,-1.16083678
-1.83908725,-0.326655515
0.274709229,-1.04546829
-1.45703573,-0.291842036
-1.59048842,0.166063031
0.925549284,0.741406406
0.197245469,-0.780703225
0.288401697,-0.832425551
0.724141618,-0.7991492
-1.62658639,-0.180005543
0.584481588,1.1319564
1.02146732,0.459657799
0.865050554,0.957714887
0.398717766,-1.24273147
0.862234892,1.10955561
-1.3599943,0.0249942654
-1.19178505,-0.0382946323
1.29392424,1.10320509
1.2567963,-0.779857582
0.0938040302,-0.553247258
-1.73512175,-0.0976271667
0.223153587,-0.943474351
0.4019891,-1.10963051
-1.42244158,0.181914703
0.392476267,-0.878426277
1.25181875,0.693614996
0.0177481317,-0.720304235
-1.87752521,-0.263870424
-1.58063602,-0.550456344
-1.59589493,-0.153932892
-1.0182977,0.038854237
1.24819659,0.660041803
-1.25551377,-0.0296172009
-1.41864559,-0.358230179
0.525758326,0.870500543
0.555599988,1.18765072
0.0281344439,-0.699111314
